adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price_RMB
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,9,2017,3.42996
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,10,2017,3.42996
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,11,2017,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,12,2017,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,3,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,6,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,7,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,8,2018,3.4296
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,9,2018,3.3528
